id,name,price,onSale,color,material,condition,occasion,brand,manufacturer,hasHeels,countryOfOrigin
AVpe8KJcLJeJML43yyBZ,"Dearfoams Size Small Womens Terry Velour Embroidered Closed Back Slipper, Black",25,FALSE,,,,,Dearfoams,Dearfoams,FALSE,
AVpe8KpQLJeJML43yyM1,'r698 Matte & Shine' Sneaker (women),79.95,FALSE,,,,,PUMA,,FALSE,
AVpe8KRb1cnluZ0-aTmA,Rebecca Minkoff Bettina   Open Toe Leather  Gladiator Sandal,200,FALSE,Green,Leather,,,Rebecca Minkoff,Rebecca Minkoff,FALSE,
AVpe8KSW1cnluZ0-aTmk,Eric Michael Maria   Round Toe Patent Leather  Mules,110,FALSE,,Leather,,,Eric Michael,Eric Michael,TRUE,
AVpe8l1ailAPnD_xRgZW,Naturalizer Breena   Round Toe Synthetic  Bootie,120,FALSE,,Synthetic,,,Naturalizer,Naturalizer,FALSE,
AVpe8lfpilAPnD_xRgQd,Toms Women's Desert Wedge Casual Shoe,88.2,FALSE,,Suede,,Lifestyle,TOMS,TOMS,FALSE,
AVpe8ln1ilAPnD_xRgT5,Luxury Divas Zebra Stripe Multicolor Polka Dot 4 Pair Fleece Line Slipper Socks,34.99,FALSE,,,,,Luxury Divas,,FALSE,
AVpe8LS11cnluZ0-aT9K,Not Rated Women's Drop of Water Silver Slingback Sandal,45,FALSE,"Silver,Rose Gold",,,Casual,Not Rated,,TRUE,
AVpe8lTb1cnluZ0-adWS,Muk Luks Women's Polyester/ Acrylic Janet Boots,29.95,FALSE,"Black,Brown",,,,Muk Luks,,TRUE,
AVpe8ltn1cnluZ0-adgr,"Earth Womens 'big Sky' Knee-high Boot, Charcoal Brown, Us 11",189,FALSE,,Leather,,,Earth,Earth,TRUE,
AVpe8-m81cnluZ0-amtK,Suede Tallen Boot,795,FALSE,"Camel,Snuff,Cream",,,,Ralph Lauren,,FALSE,
AVpe8MFkilAPnD_xRXDx,Reebok Cl Leather   Round Toe Leather  Tennis Shoe,65,FALSE,,Leather,,,Reebok,Reebok,FALSE,
AVpe8MQ21cnluZ0-aUUc,Marc Fisher Tinsel Women  Open Toe Synthetic  Platform Sandal,79,FALSE,Black,Synthetic,,fashion,Marc Fisher,Marc Fisher,TRUE,
AVpe8Mw91cnluZ0-aUff,Tommy Hilfiger Cortnely Women Us 6.5 Black Flats,89,FALSE,,Synthetic,,,Tommy Hilfiger,,TRUE,
AVpe8MXj1cnluZ0-aUWg,Muk Luks Women's Knit Clogs Slipper,19,FALSE,Brown Marl,,,,MUK LUKS,,FALSE,
AVpe8n0QilAPnD_xRhJR,Women's Fashion Casual Lace Up Shoe,5.87,FALSE,"Coral,Pink,Blue Stripe,Red Stripe,Mint,Navy Dot,Blue",,,,Unbranded,,FALSE,
AVpe8nGBLJeJML43y8f1,Faas Xlite Women’s Golf Shoes,80,FALSE,,,,,Puma,,FALSE,
AVpe8Nlx1cnluZ0-aUyt,White Mountain Crooner Women Us 5.5 Black Knee High Boot,119,FALSE,,Synthetic,,,White Mountain,,TRUE,
AVpe8nNU1cnluZ0-aeFk,Yu&yu Women's Shoes Round Toe Flat Heel Loafers Shoes,182.26,FALSE,Black,,,,,Qianyuyu,FALSE,
AVpe8NSmilAPnD_xRXgF,Blancho Women Peep Toe Shoes Wedge Sandal,37.99,FALSE,,,,,,Blancho,FALSE,
AVpe8ntLLJeJML43y8tj,Bloch Prolite Ii Hybrid Ballet Shoe,31.34,FALSE,Pink,,,,Bloch,Bloch,FALSE,
AVpe8NYW1cnluZ0-aUuX,Qupid Womens Ravish-96 Glitter Stiletto Platform Heels,12.99,FALSE,"Champagne Glitter Fabric,Silver",All Man Made,,,Qupid,Qupid,TRUE,
AVpe8oiULJeJML43y9BO,Converse Women's Chuck Taylor All Star Black Plastic Skate Shoe,60,FALSE,"Black,BlackWhite",Synthetic-And-Mesh,,Skate Shoes,Converse,Converse,FALSE,
AVpe8oKGilAPnD_xRhQm,Nike Fs Lite Run 2   Round Toe Synthetic  Running Shoe,75,FALSE,Black,Synthetic,,,Nike,Nike,FALSE,
AVpe8OKJilAPnD_xRXze,Dr. Scholl's Minka Women Us 8 Ivory Sandals,40,FALSE,White,Canvas,,fashion,Dr. Scholl's,Dr. Scholl's,TRUE,
AVpe8OlDLJeJML43yznA,"New Balance 5883 Womens Capsule Pack Classic Beige Running Shoes 9 Medium (b,m)",53.99,FALSE,Sandstone,Unknown,New with box,,New Balance,,FALSE,
AVpe8OqzilAPnD_xRX-0,"Diamond-715, 7'' Rhinestone Imbedded Sandal",38.68,FALSE,,,,,PleaserUSA,PleaserUSA,FALSE,
AVpe8orsilAPnD_xRhdZ,Yu&yu Women's Shoes Round Toe Chunky Heel Loafers With Split Joint Shoes More Colors Available,134.59,FALSE,"White,Black",,,,,Qianyuyu,FALSE,
AVpe8OvqilAPnD_xRYAn,Stuart Weitzman Womens French Cuff Suede Open Toe T-strap Heels,169.99,FALSE,Fossil,Leather,,,Stuart Weitzman,Stuart Weitzman,TRUE,
AVpe8p1vLJeJML43y9gp,Woolrich Strand   Round Toe Canvas  Sneakers,80,FALSE,Green Ombre Wool,Unknown,New,,Woolrich,Portland Product Werks,TRUE,
AVphX8JA1cnluZ0-BtL-,Df By Dearfoams Women's Velour Clog Slipper Shoes,11.88,FALSE,"Black,Grey",100% Polyester,,,DF by Dearfoams,RG Barry Corporation,FALSE,
AVpe8prk1cnluZ0-ae_C,Olivia Miller Women's 'cosa' Sandals,39,FALSE,,,,,Olivia Miller,Olivia Miller,FALSE,
AVpe8Q8wilAPnD_xRY0q,Dc Comics Women's Wonder Woman Red Logo Slippers Xl/12-13,19.95,FALSE,,,,,DC Comics,DC COMICS,FALSE,
AVpe8QCn1cnluZ0-aVq4,Nike Women's Lunar Cross Element Training Shoes,100,FALSE,,,,,NIKE,,FALSE,
AVpe8qi0LJeJML43y9yN,'patti' Clog (women),84.95,FALSE,,,,,MIA,,FALSE,
AVpe8QqIilAPnD_xRYuD,Onitsuka Tiger Unisex X-caliber Casual Shoe,48.98,FALSE,,Suede,,Lifestyle,Onitsuka Tiger,Onitsuka Tiger,FALSE,
AVpe8RCPLJeJML43y0db,Skechers Women's Gratis In Motion Bungee Sneaker,59.99,FALSE,,,,,Skechers,,FALSE,
AVpe8RLULJeJML43y0gz,"Stardust-808t, 8'' Heel 4'' Platform Ankle Strap Sandal",87.95,FALSE,Clear and Silver,,,,PleaserUSA,,FALSE,
AVpe8S1u1cnluZ0-aWmR,Yu&yu Women's Genuine Leather Flat Heel Shoes,128.2,FALSE,"White,Black,Yellow,Coral,Khaki,Orange",,,,,Qianyuyu,FALSE,
AVpe8s9rLJeJML43y-tB,Yu&yu Women's Chunky Heels With Hollow-out Shoes(more Colors),98.13,FALSE,"Ivory,Black,Brown",,,,,Qianyuyu,FALSE,
AVpe8-sOLJeJML43zFNE,"420 Buttons Womens Black Knee High Boots 4 Heel Sz 10 New Ellie By Leg Avenue""",42.98,FALSE,Black,PU,New with box,,Leg Avenue,,TRUE,
AVpe8sVQLJeJML43y-ds,Blana Suede Sandal,795,FALSE,Lavender,,,,Ralph Lauren,,FALSE,
AVpe8syhLJeJML43y-oj,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Almond-us5.5 / Eu36 / Uk3.5 / Cn35 , Almond-us5.5 / Eu36 / Uk3.5 / Cn35",86,FALSE,,,,,,SNEED,FALSE,
AVpe8SYjLJeJML43y063,'flirty' Braided Leather Flip Flop (women),51.95,FALSE,,,,,Rainbow,,FALSE,
AVpe8t0o1cnluZ0-agkj,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Black-us6 / Eu36 / Uk4 / Cn36 , Black-us6 / Eu36 / Uk4 / Cn36",88,FALSE,,,,,,SNEED,FALSE,
AVpe8U_f1cnluZ0-aXVA,Michael Michael Kors Diana Open Toe   Open Toe Synthetic  Sandals,68.99,FALSE,Black,Synthetic,,,MICHAEL Michael Kors,MICHAEL Michael Kors,TRUE,
AVpe8uAn1cnluZ0-ago_,Inc International Concepts Brookey Women  Synthetic Brown Knee High Boot,119,FALSE,,Synthetic,,,INC International Concepts,INC International Concepts,TRUE,
AVpe8uBU1cnluZ0-agpX,Leisureland Women's Polka-dotted Cozy Slippers by Leisureland,13.49,FALSE,"Blue,Pink,Purple,Red,Tan",,,,Leisureland,,FALSE,China
AVpe8UCfLJeJML43y1dI,Bedroom Athletics Bale Slippers Men  Round Toe Canvas Black Slipper,40,FALSE,,Canvas,,,Bedroom Athletics,Bedroom Athletics,FALSE,
AVpe8udmLJeJML43y_R6,Crystal Case Women's Sparkle Bling Studded Ballet Flats Shoe Slipper 9 Black,15.58,FALSE,,Polyurethane,,,Crystal Case,,FALSE,
AVpe8UMnLJeJML43y1g2,Diane Von Furstenberg Women's Pacey Boot,450,FALSE,Black Sport Suede,,,,Diane von Furstenberg,,FALSE,
AVpe8uunLJeJML43y_Yf,Jessica Simpson Tallinoh Women Us 6.5 Brown Oxford Pre Owned Blemish  1923,17.99,FALSE,Brown,Leather,,,Jessica Simpson,,TRUE,
AVpe8uVvLJeJML43y_PK,Wolverine Men's Opanka Stl Eh Oxf Dura Work Boot,99.9,FALSE,Dark Brown,,,,Wolverine,,FALSE,
AVpe8uzyLJeJML43y_aG,Kids' Dawgs 3-strap Sandals,14.99,FALSE,"White,Tan,Black,Navy,Lilac,Hot Pink",,,,DAWGS,"USA Dawgs, Inc.",FALSE,
AVpe8V4S1cnluZ0-aXpr,Alfani Mavida   Open Toe Synthetic  Sandals,38.99,FALSE,Silver,Synthetic,,Wear to Work,Alfani,Alfani,TRUE,
AVpe8Vcf1cnluZ0-aXfe,G Antini Ladies Translucent Slim High Heel Pointed Toe Pumps (size 7.5),60.99,FALSE,Black,100% Faux Leather,,,Unique Bargains,,FALSE,
AVpe8VnS1cnluZ0-aXjk,Nine West Diablo Women  Pointed Toe Leather Brown Knee High Boot,179,FALSE,"Dark Brown,Black,Brown",Leather,,,Nine West,Nine West,TRUE,
AVpe8wfv1cnluZ0-ahgN,Bcbgeneration Kadeer   Round Toe Suede  Ankle Boot,150,FALSE,,Suede,,,BCBGeneration,BCBGeneration,TRUE,
AVpe8WjTilAPnD_xRats,Asics Women's Gel-fujitrabuco 3 Neutral Running Shoe,120,FALSE,TitaniumBlackMagenta,,,,ASICS,,FALSE,
AVpe8wLOilAPnD_xRkO-,Nike Women's Dual Fusion Tr 3 Print Training Shoe,80,FALSE,,Mesh,,Training Shoes,Nike,Nike,FALSE,
AVpe8wPs1cnluZ0-ahaO,Donald J Pliner Calla2-dd Women  Square Toe Canvas Brown Bootie,198,FALSE,,Canvas,,,Donald J Pliner,Donald J Pliner,TRUE,
AVpe8WTuLJeJML43y2PF,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Red-us6 / Eu36 / Uk4 / Cn36 , Red-us6 / Eu36 / Uk4 / Cn36",88,FALSE,,,,,,SNEED,FALSE,
AVpe--8X1cnluZ0-bU1d,Klogs Sydney Women's Leather Supportive Clog - Slate,119.95,FALSE,"Black,Driftwood,Gray,Marsala",,,,Klogs,Latitudes Inc.,FALSE,
AVpe8x7XLJeJML43zAip,Style & Co Nash   Round Toe Canvas  Mid Calf Boot,79,FALSE,,Canvas,,,Style & Co.,Style & Co,TRUE,
AVpe8XbX1cnluZ0-aYNm,"Revolver-701, Rhinestone Embellished Gun Heel Sandals",55.55,FALSE,,,,,PleaserUSA,PleaserUSA,FALSE,
AVpe8xYnilAPnD_xRktO,Sunny Feet Norris-16 Women  Open Toe Synthetic  Thong Sandal,13,FALSE,Pink,Synthetic,,,Sunny Feet,Sunny Feet,TRUE,
AVpe8y3BilAPnD_xRlRL,Moda Essentials Women's Fringe Cowboy Western Booties Boots,80,FALSE,Brown,,,,Moda Essentials,,TRUE,
AVpe8Y-9LJeJML43y3LO,Hadari Women's Knee High Boot,40.99,FALSE,Brown,,,,Hadari,,FALSE,
AVpe8yadilAPnD_xRlGd,Bcbgeneration Women's Treasure Canvas Watercolor Ankle-high Canvas Pump - 6.5m,50,FALSE,,,,,BCBGeneration,Bcbgeneration,FALSE,
AVpe8-YELJeJML43zFGn,Naturalizer Applause Women Us 9.5 Nude Flats W/out Box 1690,8.99,FALSE,Beige,Patent Leather,,,Naturalizer,,TRUE,
AVpe8Ytj1cnluZ0-aYpr,Nine West Qualify   Open Toe Suede  Sandals,89,FALSE,Multicolor,Suede,,,Nine West,Nine West,FALSE,
AVpe8YxyLJeJML43y3Fq,Ladies Pink Soft Canvas Stretchy Bands Flat Ballet Dancing Shoes Uk Size 2.5,18.99,FALSE,Pink,Faux Leather||Canvas,New,,Unique Bargains,,FALSE,
AVpe8ZAO1cnluZ0-aYxT,Pink Leather Spandex Split Sole Elastic Strap Ballet Shoes 5-12 Womens,40,FALSE,,,,,Dance Class,Dance Class,FALSE,
AVpe8ZjYLJeJML43y3Z7,Lauren Ralph Lauren Abegayle Women  Open Toe Leather  Thong Sandal,69,FALSE,,Leather,,,Lauren Ralph Lauren,Lauren Ralph Lauren,FALSE,
AVpe8ZPyLJeJML43y3SN,Adidas Women's Climacool II Clear Aqua/ White/ Silver Golf Shoes by Adidas,65.27,FALSE,"Green,Silver,White",,,,Adidas,,FALSE,China
AVpe8zrAilAPnD_xRlle,New Balance Wl118 Women  Round Toe Synthetic Black Ballet Flats,65,FALSE,,Synthetic,,,New Balance,New Balance,FALSE,
AVpe8zVPLJeJML43zBEt,"*new* Callaway Xfer Sport Men's Golf Shoes M339 - Us 9, Uk 8, Eu 42 Medium",89.9,FALSE,WhiteBlack,Microfibre,,,Callaway,,FALSE,
AVpe8zYh1cnluZ0-ainU,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Yellow-us7.5 / Eu38 / Uk5.5 / Cn38 , Yellow-us7.5 / Eu38 / Uk5.5 / Cn38",88,FALSE,,,,,,SNEED,FALSE,
AVpe9_q8ilAPnD_xSBDz,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Nude-us6.5-7 / Eu37 / Uk4.5-5 / Cn37 , Nude-us6.5-7 / Eu37 / Uk4.5-5 / Cn37",88,FALSE,,,,,,SNEED,FALSE,
AVpe90_01cnluZ0-a6c6,Im Link Girls Floral Dress Slipper Shoes,42.95,FALSE,"Ivory,Light Pink",Synthetic,,,IM Link,IM Link,FALSE,
AVpe908T1cnluZ0-a6bZ,'audra' Sandal (women),46.87,FALSE,,,,,UGG,,FALSE,
AVpe90mW1cnluZ0-a6UA,Mix No 6 Chelle   Peep-toe Synthetic  Heels,5.99,FALSE,Beige,Synthetic,,,Mix No 6,Mix No 6,TRUE,
AVpe90TKilAPnD_xR8-z,A2 By Aerosoles Lollipowp Women Us 8.5 Black Sandals Pre Owned 1690,11.99,FALSE,Black,Synthetic,,,A2 By Aerosoles,,TRUE,
AVpe91jqilAPnD_xR9Z7,Naya Kiss Women Us 10 White Open Toe Slingback Sandal,129,FALSE,,Leather,,,NAYA,,TRUE,
AVpe92_5LJeJML43zZpn,New Balance W450 Women  Round Toe Synthetic Gray Running Shoe,70,FALSE,,Synthetic,,,New Balance,New Balance,FALSE,
AVpe92BLilAPnD_xR9lP,Yu&yu Women's Shoes Babihaus Round Toe Wedge Heel Patent Leather Fashion Sneakers Shoes,266.4,FALSE,Silver,,,,,Qianyuyu,FALSE,
AVpe92ImilAPnD_xR9n2,Guess Jin Women  Round Toe Leather  Knee High Boot,225,FALSE,,Leather,,fashion,GUESS,Guess,TRUE,
AVpe9320LJeJML43zZ-C,"Dearfoams Size Medium Womens Terry Fluffy Clog Slipper, Pink",24,FALSE,,,,,Dearfoams,Dearfoams,FALSE,
AVpe93DHLJeJML43zZqt,Blue Espadrille Folding Shoes by FIC,27.99,FALSE,Blue,,,,FIC,,FALSE,China
AVpe93FSilAPnD_xR9-A,"Delight-601-4, Glitter Filled Platform Slide Shoe",27.35,FALSE,,,,,PleaserUSA,PleaserUSA,FALSE,
AVpe93o11cnluZ0-a7bM,Beston Women's GF58 Drawstring Inside Zip Block Heel Snug Fit Thigh High Boots,35.19,FALSE,"Black,Blue,Brown,Grey,Red",,,,Beston,,TRUE,
AVpe93pD1cnluZ0-a7bQ,New Balance Wl410   Round Toe Synthetic  Sneakers,65,FALSE,BlackBright Cherry SuedeTextile,Synthetic,,,New Balance,New Balance,FALSE,
AVpe946-ilAPnD_xR-pP,Toms Womens Classic Mesh Slip On Casual Shoe,41,FALSE,"Black,Silver,Multi-Colored","Mesh,Canvas,Fabric",,"Lifestyle,Casual Shoes",TOMS,Toms,TRUE,
AVpe94gkilAPnD_xR-fr,Caparros Parisian Women  Pointed Toe Synthetic Gold Heels,89,FALSE,Gold,Synthetic,,Formal,Caparros,Caparros,TRUE,
AVpe94Q-ilAPnD_xR-Z0,Devious Dagger-3000 Women Us 6 Black Over The Knee Boot,29.99,FALSE,Black,Synthetic,New with box,,Devious,,TRUE,
AVpe95M_LJeJML43zadt,Blowfish Women's Frin Whiskey Ospu Ankle-high Leather Boot - 6m,39,FALSE,,,,Fashion,Blowfish,Blowfish,FALSE,
AVpe95PailAPnD_xR-xU,Pearl Faux Suede Stiletto High Heel Electric Blue Court Shoes Size 6,69.98,FALSE,,Synthetic,,,,ShuWish UK,FALSE,
AVpe96_BLJeJML43zbGs,Journee Collection Women's 'Emm' Open Toe Faux Suede Booties by Journee Collection,42.49,FALSE,"Black,Brown,Grey",,,,Journee Collection,,FALSE,China
AVpe96HeLJeJML43zayZ,'dasan' Platform Wedge Bootie (women),99.5,FALSE,,,,,Vince Camuto,,FALSE,
AVpe96hi1cnluZ0-a8eb,Klogs Women Mission Clogs,59.95,FALSE,"Mahogany Smooth,Tigerberry",,,,Klogs,Latitudes Inc.,FALSE,
AVpe96nNilAPnD_xR_Qw,Clarks® Leisa Cacti Womens Open-toe Leather Sandals Size 6.5w (brand New In Box),37,FALSE,Brown,,New with box,,Clarks,,FALSE,
AVpe97MPLJeJML43zbLn,"Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia, Fuchsia-us6 / Eu36 / Uk4 / Cn36 , Fuchsia-us6 / Eu36 / Uk4 / Cn36",86,FALSE,,,,,,SNEED,FALSE,
AVpe97TvilAPnD_xR_gr,Womens Easy Spirit Briano Mid-calf Comfort Boots - Black,56.99,FALSE,"Black,DBRNDBR",Leather,,,Easy Spirit,Easy Spirit,TRUE,
AVpe97w1ilAPnD_xR_qk,Matt Bernson The Love Sandal   Open Toe Leather  Flip Flop Sandal,129,FALSE,Blue,Leather,,,Matt Bernson,Matt Bernson,TRUE,
AVpe98X-LJeJML43zbkp,Bongo Women's Moxie Moccasin Slipper - Pink,29.99,FALSE,Pink,,,Casual,Bongo,,FALSE,
AVpe99cqilAPnD_xSAP6,Leisureland Women's Solid Bootie Slippers by Leisureland,12.99,FALSE,"Black,Brown,Orange,Pink,Purple,Red",,,,Leisureland,,FALSE,China
AVpe99IlLJeJML43zb3i,Style & Co. Women's Vern T-strap Wedge Slides,22.19,FALSE,Phonebox Red,,,Casual,Style & Co.,Style & Co.,TRUE,
AVpe99jn1cnluZ0-a9jr,Isaac Mizrahi Printed Short Velveteen Jacket Nwot $85 L New 100% Perfect Conditi,134.99,TRUE,"Royal Plum,Red Fabric",Read Listing,,,Issac Mizrahi,,FALSE,
AVpe9a3zLJeJML43zPh8,Bordello Siren 05g   Open-toe Synthetic  Slingback Heel,60,FALSE,,Synthetic,,,Bordello,Bordello,TRUE,
AVpe9AAe1cnluZ0-anNf,Penny Loves Kenny Shiver Women  Pointed Toe Canvas Black Heels,70,FALSE,,Canvas,,,Penny Loves Kenny,Penny Loves Kenny,TRUE,
AVpe9AdTilAPnD_xRqPb,Slippers Pillowpaw Lmn Small 96pr/cs,97.2,FALSE,,,,,Pillow Paws,PRINCIPLE,FALSE,
AVpe9AeC1cnluZ0-anYf,Beacon Kinsey Women N/s Round Toe Synthetic  Flats,55,FALSE,,Synthetic,,,Beacon,Beacon,TRUE,
AVpe9agzilAPnD_xRzu-,Schutz Women's Juliana Suede Sailfish Ankle-high Suede Pump - 6m,112.76,FALSE,,,,,Schutz,Schutz,FALSE,
AVpe9ahRLJeJML43zPY_,G By Guess Netty   Round Toe Synthetic  Mid Calf Boot,59,FALSE,Black,Synthetic,,,G BY GUESS,G By Guess,FALSE,
AVpe9aTtLJeJML43zPTx,Allegra K Women's Square Peep Toe Slip On Chunky High Heel Mules Brown (size 10.5),67.99,FALSE,,PU,,,G ANTINI,,FALSE,
AVpe9bHKilAPnD_xRz8L,Skechers For Work Women's D-lite Slip Resistant Shoes Wide Width Size 10,49.99,FALSE,,,,,SKECHERS,,FALSE,
AVpe9brVLJeJML43zP0t,Alpineswiss Womens Rhinestone Sandals Padded Sole Thongs Comfort Flat Flip Flops,26.5,FALSE,"Gold,Silver",Man-Made Materials,,,Alpine Swiss,,FALSE,
AVpe9bsALJeJML43zP1I,Allegra K Women's Open Toe Chunky Mid Heel Ankle Strap Sandals Black (size 9),56.99,FALSE,,PU,,,G ANTINI,,FALSE,
AVpe9BZ-1cnluZ0-anvO,Faded Glory Women's Fashion Cowboy Boot Online Only,29.87,FALSE,"Light Brown,Black,GrayBlack,Gray,Brown",,,,Faded Glory,,FALSE,
AVpe9CAqLJeJML43zGde,Muk Luks174 Women's Pewter Morgan Wedge Sandals,54.95,FALSE,"Bronze,Pewter",,,Casual,MUK LUKS174,,TRUE,
AVpe9ckC1cnluZ0-axq_,Easycomforts   Diabetic Slipper Socks With Gripper Soles,13.19,FALSE,"White,Tan,Black",Nylon,,,EasyComforts,,FALSE,
AVpe9CNu1cnluZ0-aoDs,Oofos Unisex Ooahh Slide Sandal,39.95,FALSE,"Navy,Black,Steel",,,,Oofos,OOFOS,FALSE,
AVpe9COWilAPnD_xRq60,Coach Womens Harlee Split Toe Formal Slide Sandals,63.39,FALSE,,,,Wear to Work,Coach,Coach,TRUE,
AVpe9d6BLJeJML43zQnh,Ahnu Northridge Women  Round Toe Canvas Burgundy Snow Boot,180,FALSE,,Canvas,,,Ahnu,Ahnu,TRUE,
AVpe9DOOLJeJML43zG5k,Tahari Camilla Women  Round Toe Suede Black Bootie,119,FALSE,Black,Suede,,,Elie Tahari,Tahari,FALSE,
AVpe9DT-ilAPnD_xRrU0,Xoxo Women's Sunday Perforated Wedge Sandal,59,FALSE,"Black,Tan",Synthetic,,,XOXO,XOXO,TRUE,
AVpe9dVILJeJML43zQbV,Ellie Women's '400-Ahoy' Black Patent Skull Print Pumps,57.99,FALSE,Black,,,,Ellie,,TRUE,China
AVpe9dW01cnluZ0-ax9N,Pas De Rouge Nicla Women Leather Ankle Boot,498,FALSE,Red,,,,Pas De Rouge,,FALSE,
AVpe9e4OLJeJML43zQ9C,Women's Devious Tramp 726 Platform Sandal Black Patent/Black,64.95,FALSE,,,,,Devious,,TRUE,United States
AVpe9epX1cnluZ0-ayZp,Ahnu Serena Women Us 9.5 Tan Thong Sandal Pre Owned 1903,18.99,FALSE,Beige,Synthetic,,,Ahnu,,TRUE,
AVpe9EV0ilAPnD_xRrr5,Marc Fisher Genny Women  Open Toe Leather  Wedge Sandal,69,FALSE,Black,Leather,,,Marc Fisher,Marc Fisher,TRUE,
AVpe9Ewr1cnluZ0-apAH,Retro Peep Toe Sandal (women),1100,FALSE,,,,,Prada,,FALSE,
AVpe9FK61cnluZ0-apJ1,Easy Street Trifecta Women N/s Open-toe Synthetic Silver Slingback Sandal,50,FALSE,"Black Patent,Silver",Synthetic,,,Easy Street,Easy Street,TRUE,
AVpe9fND1cnluZ0-aymI,Bow Over The Knee Boot,1695,FALSE,,,,,Valentino,,FALSE,
AVpe9FRCilAPnD_xRsCV,"105-saddle, 1'' Heel Women Saddle Shoe",49.99,FALSE,Pink and White,Polyurethane,,,ELLIE SHOES,Ellie Shoes Inc,FALSE,
AVpe9fxailAPnD_xR1mf,Women's Ivory Short Suede Boot - Black,24.99,FALSE,,,,Casual,Route 66,,FALSE,
AVpe9G1PLJeJML43zIMY,Indigo Rd. Slaire Women  Round Toe Synthetic Black Bootie,69,FALSE,,Synthetic,,,Indigo Rd.,Indigo Rd.,FALSE,
AVpe9GcCLJeJML43zIEV,Journee Collection Women's 'Carol' Almond Toe Slingback Pumps by Journee Collection,35.19,FALSE,"Black,Brown,Grey,Red,Tan",,,,Journee Collection,,TRUE,China
AVpe9gj41cnluZ0-azFl,Victory Winter Boots,80,FALSE,,,,,Puma,,FALSE,
AVpe9gZuLJeJML43zRfR,'triumph' Thong Sandal (women),59.9,FALSE,,,,,BCBGeneration,,FALSE,
AVpe9h9gLJeJML43zSDq,Muk Luks174 Women's Bronze Tina Sandals,41.95,FALSE,"Multi,Black,Bronze",,,Casual,MUK LUKS174,,TRUE,
AVpe9Ha0ilAPnD_xRsws,"Hot-selling Brand New Latin Dance Shoes High Heel For Ladies/girls/women/ballroom Tango Shoes 7cm-black & Red,black & Gold,3.5",19.52,FALSE,,,,,,Generic,FALSE,
AVpe9HpCLJeJML43zIe7,'adi-ease' Sneaker (women),69.95,FALSE,,,,,adidas,,FALSE,
AVpe9i8E1cnluZ0-az9D,* New * Asics Gel Pivot 10 Womens Netball Shoe (b) (5001),114.9,FALSE,"B,US",,New with box,,ASICS,,FALSE,
AVpe9IBk1cnluZ0-aqJF,"Sneed- Customized Latin Women's Sandals Customized Heel Dance Shoes With Rhinestone Buckle More Colors, Gold-us8.5 / Eu39 / Uk6.5 / Cn40 , Gold-us8.5 / Eu39 / Uk6.5 / Cn40",101,FALSE,,,,,,SNEED,FALSE,
AVpe9iii1cnluZ0-azzb,Brinley Co. Women's Round Toe Faux Suede Tall Wide Calf Boots,54.99,FALSE,"Black,Taupe",Faux Suede,,,Brinley Co.,Brinley Co.,FALSE,
AVpe9IPY1cnluZ0-aqOH,Pelle Moda Wentz Women  Peep-toe Suede Nude Bootie,190,FALSE,Beige,Suede,,,Pelle Moda,Pelle Moda,TRUE,
AVpe9IVaLJeJML43zIvm,Chinese Laundry Womens 'bright Lites' Platform Pump,119.95,FALSE,"Blue  Multi,Brown  Multi",Fabric,,,Chinese Laundry,Chinese Laundry,TRUE,
AVpe9ji4LJeJML43zSnC,"Lucy-01, 3 1/4'' Heel Slide Sandal",27.92,FALSE,,,,,PleaserUSA,PleaserUSA,FALSE,
AVpe9jkv1cnluZ0-a0LC,Khombu Quechee Stingray   Round Toe Leather  Snow Boot,119,FALSE,Black,Leather,,fashion,Khombu,Khombu,TRUE,
AVpe9jn21cnluZ0-a0MR,New Jessica Simpson Brouge Open Toe Platform Sandal Pump Womens Size 6,89,FALSE,"Green,Pastel Green",Leather,New with box,,Jessica Simpson,,TRUE,
AVpe9juKLJeJML43zSrQ,Skechers Go Walk 4 Pursuit Women  Round Toe Canvas  Walking Shoe,44.76,FALSE,,Canvas,,,SKECHERS,Skechers,FALSE,
AVpe9jZ61cnluZ0-a0Gr,Asics Womens T485n Gel-nimbus 16 Running Shoe Pink Green Black Size 8.5 B,110.69,FALSE,,,New with tags,,ASICS,,FALSE,
AVpe9K171cnluZ0-arJ9,Hailey Jeans Co. Women's 'Zafrina' Lace-Up Buckle-Strap Combat Boots by Hailey Jeans Co.,84.99,TRUE,"Beige,Black,Blue,Beige Black Blue",,,,Hailey Jeans Co.,,TRUE,China
AVpe9Kb51cnluZ0-arAS,Dkny Ivana Women  Round Toe Suede Green Espadrille,115,FALSE,,Suede,,,DKNY,Dkny,FALSE,
